,id,recipeName,cook_time_minutes,prep_time_minutes,total_time_minutes,num_servings,tag_list,ingredient_list,cleanedIngredientList
43,8490.0,Creamy Tomato Meatballs,50.0,10.0,60.0,4.0,"['dinner', 'stove_top', 'oven', 'italian', 'comfort_food', 'kid_friendly', 'meal_prep', 'date_night', 'weeknight', 'under_1_hour']","['ground beef', 'large egg', 'italian bread crumbs', 'whole milk', 'Campbell’s FlavorUp!™ Rich Garlic & Herb Cooking Concentrate', 'shredded parmesan cheese']","['ground beef', 'large egg', 'italian bread crumbs', 'whole milk', 'campbell’s flavorup!™ rich garlic & herb cooking concentrate', 'shredded parmesan cheese']"
44,8481.0,Sun-Dried Tomato Skillet Chicken,25.0,5.0,30.0,3.0,"['under_30_minutes', 'dinner', 'stove_top', 'tongs', 'saute_pan', 'pan_fry', 'italian', 'under_45_minutes', 'under_1_hour']","['boneless, skinless chicken thighs', 'kosher salt', 'freshly ground black pepper', 'italian seasoning', 'all-purpose flour', 'avocado oil', 'unsalted butter', 'diced shallot', 'minced garlic', 'fresh thyme leaves', 'red pepper flakes', 'chicken broth', 'heavy cream', 'sun-dried tomatoes', 'freshly grated parmesan cheese', 'chopped fresh basil', 'mashed potato']","['boneless, skinless chicken thighs', 'kosher salt', 'freshly ground black pepper', 'italian seasoning', 'all-purpose flour', 'avocado oil', 'unsalted butter', 'diced shallot', 'minced garlic', 'fresh thyme leaves', 'red pepper flakes', 'chicken broth', 'heavy cream', 'sun-dried tomatoes', 'freshly grated parmesan cheese', 'chopped fresh basil', 'mashed potato']"
45,8477.0,Pumpkin Alfredo,,,35.0,4.0,"['easy', 'under_1_hour', 'dinner', 'comfort_food', 'mashup', 'italian', 'halloween', 'stove_top', 'weeknight', 'fall', 'winter', 'under_45_minutes', 'vegetarian']","['salted butter', 'half-and-half', 'pumpkin puree', 'grated parmesan cheese', 'ground nutmeg', 'kosher salt', 'freshly ground black pepper', 'dried fettuccine noodles']","['salted butter', 'half-and-half', 'pumpkin puree', 'grated parmesan cheese', 'ground nutmeg', 'kosher salt', 'freshly ground black pepper', 'dried fettuccine noodles']"
46,8477.0,Pumpkin Alfredo,,,35.0,4.0,"['easy', 'under_1_hour', 'dinner', 'comfort_food', 'mashup', 'italian', 'halloween', 'stove_top', 'weeknight', 'fall', 'winter', 'under_45_minutes', 'vegetarian']","['salted butter', 'half-and-half', 'pumpkin puree', 'grated parmesan cheese', 'ground nutmeg', 'kosher salt', 'freshly ground black pepper', 'dried fettuccine noodles']","['salted butter', 'half-and-half', 'pumpkin puree', 'grated parmesan cheese', 'ground nutmeg', 'kosher salt', 'freshly ground black pepper', 'dried fettuccine noodles']"
47,8456.0,Linguine With Clams,40.0,20.0,60.0,4.0,"['dinner', 'seafood', 'stove_top', 'italian', 'under_1_hour', 'pescatarian']","['littleneck clams', 'kosher salt', 'dried linguine', 'extra-virgin olive oil', 'minced shallot', 'Campbell’s® FlavorUp! Rich Garlic & Herb Cooking Concentrate', 'dry white wine', 'unsalted butter', 'fresh parsley']","['littleneck clams', 'kosher salt', 'dried linguine', 'extra-virgin olive oil', 'minced shallot', 'campbell’s® flavorup! rich garlic & herb cooking concentrate', 'dry white wine', 'unsalted butter', 'fresh parsley']"
48,8418.0,Pineapple Pancetta Pasta,30.0,15.0,50.0,6.0,"['under_1_hour', 'cheese_grater', 'saute_pan', 'dinner', 'fusion', 'italian']","['kosher salt', 'dried linguine', 'pancetta', 'pineapple', 'medium yellow onion', 'garlic', 'tomato paste', 'olive oil', 'crushed tomato', 'fresh basil', 'dried oregano', 'dried parsley', 'freshly ground black pepper', 'freshly grated parmesan cheese']","['kosher salt', 'dried linguine', 'pancetta', 'pineapple', 'medium yellow onion', 'garlic', 'tomato paste', 'olive oil', 'crushed tomato', 'fresh basil', 'dried oregano', 'dried parsley', 'freshly ground black pepper', 'freshly grated parmesan cheese']"
49,8384.0,Halloween-Inspired Spicy Tomato Cream Pasta,25.0,10.0,40.0,6.0,"['saute_pan', 'vegetarian', 'halloween', 'cheese_grater', 'under_45_minutes', 'italian', 'dinner', 'comfort_food', 'stove_top', 'under_1_hour']","['kosher salt', 'dried pasta', 'salted butter', 'olive oil', 'garlic cloves', 'shallot', 'red pepper flakes', 'tomato paste', 'tomato sauce', 'heavy cream', 'fresh basil leaves', 'freshly grated parmesan cheese', 'freshly ground black pepper']","['kosher salt', 'dried pasta', 'salted butter', 'olive oil', 'garlic cloves', 'shallot', 'red pepper flakes', 'tomato paste', 'tomato sauce', 'heavy cream', 'fresh basil leaves', 'freshly grated parmesan cheese', 'freshly ground black pepper']"
50,4259.0,The Ultimate Tomato Sauce,,,,8.0,"['stove_top', 'meal_prep', 'comfort_food', 'italian', 'big_batch', 'cutting_board', 'dinner', 'easy', 'tasty_cookbook', 'cheese_grater', 'tongs', 'pyrex', 'mixing_bowl', 'wooden_spoon', 'saute_pan', 'pescatarian']","['canned whole tomatoes', 'garlic', 'olive oil', 'unsalted butter', 'large onion', 'kosher salt', 'pepper', 'anchovies', 'red pepper flakes', 'tomato paste', 'dry red wine', 'water', 'spaghetti', 'parmesan cheese']","['canned whole tomatoes', 'garlic', 'olive oil', 'unsalted butter', 'large onion', 'kosher salt', 'pepper', 'anchovies', 'red pepper flakes', 'tomato paste', 'dry red wine', 'water', 'spaghetti', 'parmesan cheese']"
51,8365.0,Red Pesto Pasta,10.0,15.0,25.0,6.0,"['under_45_minutes', 'under_30_minutes', 'dinner', 'italian', 'comfort_food', 'easy', 'weeknight', 'under_1_hour', 'stove_top', 'vegetarian', 'date_night', 'cheese_grater']","['kosher salt', 'dried penne pasta', 'fresh basil leaves', 'garlic', 'grated parmesan cheese', 'roasted bell pepper', 'sun-dried tomatoes', 'pine nuts', 'olive oil', 'freshly ground black pepper']","['kosher salt', 'dried penne pasta', 'fresh basil leaves', 'garlic', 'grated parmesan cheese', 'roasted bell pepper', 'sun-dried tomatoes', 'pine nuts', 'olive oil', 'freshly ground black pepper']"
52,3169.0,S’mores Bark,,,,20.0,"['christmas', 'dry_measuring_cups', 'indulgent_sweets', 'bake', 'parchment_paper', 'oven', 'kid_friendly', 'zipper_storage_bags', 'microwave', 'spatula', 'desserts', 'casual_party', 'freezer', 'rolling_pin', 'cutting_board', 'baking_pan', 'oven_mitts', 'mixing_bowl', 'tasty_holiday_christmas', '5_ingredients_or_less']","['graham cracker', 'butter', 'mini marshmallows', 'chocolate chips']","['graham cracker', 'butter', 'mini marshmallows', 'chocolate chips']"
53,8202.0,Braciole Bites,,,,4.0,"['stove_top', 'italian', 'mixing_bowl', 'tongs', 'lunch', 'pan_fry', 'bbq']","['beef carpaccio', 'kosher salt', 'olive oil', 'bread crumbs', 'fresh flat-leaf parsley', 'freshly grated parmesan cheese', 'freshly ground black pepper', 'garlic powder', 'provolone cheese']","['beef carpaccio', 'kosher salt', 'olive oil', 'bread crumbs', 'fresh flat-leaf parsley', 'freshly grated parmesan cheese', 'freshly ground black pepper', 'garlic powder', 'provolone cheese']"
54,8181.0,The Best Lasagna ,1270.0,30.0,1330.0,8.0,"['italian', 'stove_top', 'comfort_food', 'wooden_spoon', 'big_batch', 'oven', 'pyrex', 'bake', 'cutting_board', 'weeknight', 'american', 'dinner', 'cheese_grater', 'high_protein']","['ground sirloin', 'mild italian pork sausage', 'prosciutto', 'olive oil', 'medium yellow onion', 'kosher salt', 'garlic', 'fresh thyme', 'fresh oregano', 'red pepper flakes', 'fennel seeds', 'tomato paste', 'dry red wine', 'whole tomatoes', 'passata', 'large carrot', 'unsalted butter', 'granulated sugar', 'fresh basil leaves']","['ground sirloin', 'mild italian pork sausage', 'prosciutto', 'olive oil', 'medium yellow onion', 'kosher salt', 'garlic', 'fresh thyme', 'fresh oregano', 'red pepper flakes', 'fennel seeds', 'tomato paste', 'dry red wine', 'whole tomatoes', 'passata', 'large carrot', 'unsalted butter', 'granulated sugar', 'fresh basil leaves']"
55,8174.0,Hummus Caesar Salad,5.0,5.0,,2.0,"['american', 'italian', 'one_top_app_veggies', 'gluten_free', 'healthy', 'whisk', 'spring_sides', 'shoppable_recipes_family_dinner', 'shoppable_recipes_meal_prep', 'dinner', 'lunch', 'easy', 'low_carb', 'low_sugar', 'under_30_minutes', 'under_15_minutes', 'under_45_minutes', 'under_1_hour', 'dairy_free', 'vegan', 'vegetarian']","['classic hummus', 'whole grain mustard', 'minced garlic', 'nutritional yeast', 'capers', 'lemon juice', 'white miso paste', 'extra virgin olive oil', 'kosher salt', 'freshly ground black pepper']","['classic hummus', 'whole grain mustard', 'minced garlic', 'nutritional yeast', 'capers', 'lemon juice', 'white miso paste', 'extra virgin olive oil', 'kosher salt', 'freshly ground black pepper']"
56,8161.0,Luca-Inspired Trenette Al Pesto,30.0,20.0,50.0,4.0,"['stove_top', 'chefs_knife', 'measuring_spoons', 'lunch', 'italian', 'dinner', 'cutting_board', 'liquid_measuring_cup', 'under_1_hour', 'vegetarian']","['coarse salt', 'pine nuts', 'garlic', 'grated parmesan cheese', 'grated pecorino cheese', 'fresh basil leaf', 'extra virgin olive oil', 'dried trenette', 'large yellow potato', 'green beans', 'lemon']","['coarse salt', 'pine nuts', 'garlic', 'grated parmesan cheese', 'grated pecorino cheese', 'fresh basil leaf', 'extra virgin olive oil', 'dried trenette', 'large yellow potato', 'green beans', 'lemon']"
57,8132.0,Italian Bread,,,,6.0,"['oven', 'appetizers', 'special_occasion', 'italian', 'dairy_free', 'vegetarian']","['bread flour', 'warm water', 'olive oil', 'salt', 'warm water', 'dry active yeast', 'sugar', 'egg']","['bread flour', 'warm water', 'olive oil', 'salt', 'warm water', 'dry active yeast', 'sugar', 'egg']"
58,2913.0,Mummy 'Box' Brownie Bites,,,,45.0,"['microwave', 'oven', 'kid_friendly', 'american', 'easy', 'indulgent_sweets', 'halloween', 'bakery_goods', 'big_batch', 'desserts', 'bake', 'casual_party', 'special_occasion', 'fall', 'zipper_storage_bags', 'spatula', 'parchment_paper', 'pyrex', 'oven_mitts', '5_ingredients_or_less']","['brownie mix', 'white chocolate chip', 'milk chocolate chips', 'candy corn']","['brownie mix', 'white chocolate chip', 'milk chocolate chips', 'candy corn']"
59,7852.0,Alfredo Manicotti,,,,6.0,"['oven', 'italian', 'fusion', 'dinner', 'special_occasion', 'bake']","['manicotti shells', 'Italian sausage', 'garlic', 'ricotta cheese', 'italian seasoning', 'mozzarella cheese', 'fresh parsley']","['manicotti shells', 'italian sausage', 'garlic', 'ricotta cheese', 'italian seasoning', 'mozzarella cheese', 'fresh parsley']"
60,7831.0,Eggplant Parm Penne,,,,6.0,"['stove_top', 'mixing_bowl', 'wooden_spoon', 'baking_pan', 'dinner', 'special_occasion', 'weeknight', 'comfort_food', 'italian', 'high_protein', 'high_fiber', 'vegetarian']","['eggplant', 'kosher salt', 'Italian-style bread crumbs', 'all-purpose flour', 'large egg', 'canola oil', 'dried penne pasta', 'Prego® Traditional Italian Sauce', 'fresh mozzarella cheese', 'roughly chopped fresh basil leaves']","['eggplant', 'kosher salt', 'italian-style bread crumbs', 'all-purpose flour', 'large egg', 'canola oil', 'dried penne pasta', 'prego® traditional italian sauce', 'fresh mozzarella cheese', 'roughly chopped fresh basil leaves']"
61,7830.0,Cheesy Tortellini And Veggies,,,,4.0,"['oven', 'stove_top', 'italian', 'comfort_food', 'dinner', 'special_occasion', 'weeknight', 'wooden_spoon', 'saute_pan', 'vegetarian']","['unsalted butter', 'diced carrot', 'diced zucchini', 'Prego® Traditional Italian Sauce', 'cheese tortellini', 'shredded mozzarella cheese', 'roughly chopped fresh basil leaves']","['unsalted butter', 'diced carrot', 'diced zucchini', 'prego® traditional italian sauce', 'cheese tortellini', 'shredded mozzarella cheese', 'roughly chopped fresh basil leaves']"
62,2799.0,Berry Chocolate Mug Cake,,,,4.0,"['easy', 'indulgent_sweets', 'microwave', 'american', 'no_bake_desserts', 'desserts', 'weeknight', 'kid_friendly', 'mashup', 'liquid_measuring_cup', 'mixing_bowl', 'dry_measuring_cups', 'pyrex', 'measuring_spoons']","['all-purpose flour', 'cocoa powder', 'sugar', 'baking powder', 'vegetable oil', 'milk', 'chocolate chips', 'whipped cream', 'blueberry', 'raspberry', 'fresh mint']","['all-purpose flour', 'cocoa powder', 'sugar', 'baking powder', 'vegetable oil', 'milk', 'chocolate chips', 'whipped cream', 'blueberry', 'raspberry', 'fresh mint']"
63,2813.0,Mini Pumpkin Cheesecake Pies,,,,16.0,"['oven', 'thanksgiving', 'halloween', 'bake', 'bakery_goods', 'desserts', 'fall', 'american', 'kid_friendly', 'easy', 'big_batch', 'stuffed', 'casual_party', 'special_occasion', 'parchment_paper', 'spatula', 'whisk', 'oven_mitts', 'baking_pan', 'pyrex', 'mixing_bowl', 'dry_measuring_cups', 'liquid_measuring_cup', 'measuring_spoons', 'chefs_knife', 'cutting_board']","['frozen pie crust', 'cream cheese', 'pumpkin puree', 'brown sugar', 'maple syrup', 'graham cracker crumbs', 'vanilla extract', 'pumpkin pie spice', 'egg']","['frozen pie crust', 'cream cheese', 'pumpkin puree', 'brown sugar', 'maple syrup', 'graham cracker crumbs', 'vanilla extract', 'pumpkin pie spice', 'egg']"
64,7781.0,BBQ Fusilli Pasta Chips,15.0,15.0,30.0,4.0,"['air_fryer', 'stove_top', 'italian', 'american', 'comfort_food', 'cooling_rack', 'measuring_spoons', 'sides', 'happy_hour', 'spatula', 'dry_measuring_cups', 'appetizers', 'casual_party', 'low_calorie', 'low_sugar', 'low_fat', 'under_30_minutes', 'under_45_minutes', 'under_1_hour', 'dairy_free', 'vegan', 'vegetarian']","['smoked paprika', 'chili powder', 'garlic powder', 'onion powder', 'kosher salt', 'black pepper', 'brown sugar', 'avocado', 'dried fusilli pasta', 'french onion dip']","['smoked paprika', 'chili powder', 'garlic powder', 'onion powder', 'kosher salt', 'black pepper', 'brown sugar', 'avocado', 'dried fusilli pasta', 'french onion dip']"
65,7780.0,Chili Lime Bowtie Pasta Chips,15.0,15.0,30.0,4.0,"['air_fryer', 'italian', 'stove_top', 'american', 'dry_measuring_cups', 'cooling_rack', 'mixing_bowl', 'measuring_spoons', 'spatula', 'comfort_food', 'casual_party', 'sides', 'appetizers', 'happy_hour', 'tongs', 'low_calorie', 'under_30_minutes', 'under_45_minutes', 'under_1_hour', 'dairy_free', 'vegan', 'vegetarian']","['lime', 'chili powder', 'garlic powder', 'kosher salt', 'dried bowtie pasta', 'avocado', 'lime juice', 'guacamole']","['lime', 'chili powder', 'garlic powder', 'kosher salt', 'dried bowtie pasta', 'avocado', 'lime juice', 'guacamole']"
